Zip,Count
55103,12
55104,3
55106,3
55109,1
55110,2
55112,1
55113,1
55114,3
55116,4
55119,4
55120,3
55122,4
55123,2
55124,13
55125,4
55126,7
55127,1
55128,3
55301,3
55306,2
55316,2
55317,4
55318,1
55321,1
55322,1
55330,6
55337,8
55343,1
55344,6
55346,15
55354,1
55357,1
55359,3
55364,1
55369,2
55372,3
55376,1
55378,1
55379,1
55387,2
55391,4
55401,66
55402,2
55404,16
55405,37
55406,1
55407,17
55408,4
55414,1
55416,14
55421,1
55422,1
55424,4
55425,1
55426,2
55434,5
55441,5
55442,4
55443,2
55444,2
55445,1
55448,8
55449,4
55455,1
55719,2
55731,1
55742,1
55744,1
55746,4
55792,1
55802,2
55805,6
55808,1
55901,7
55947,2
55949,1
55964,1
56001,4
56003,6
56007,3
56063,1
56093,1
56173,2
56201,49
56209,2
56258,8
56301,1
56303,9
56308,1
56328,1
56345,1
56368,2
56387,1
56435,15
56470,3
56482,2
56501,1
56524,1
56601,15
56751,1
57005,1
57022,1
57026,1
57064,2
57069,3
57103,6
57105,2
57201,22
57301,1
57314,1
57325,1
57401,5
57457,1
57701,20
57799,3
58076,1
58078,1
58103,11
58105,7
58201,1
58202,7
58203,2
58267,1
58488,1
58504,1
58505,8
58575,1
58601,2
58746,2
58801,6
59028,1
59102,8
59201,1
59230,2
59301,1
59401,21
59453,2
59601,19
59636,2
59703,8
59718,3
59722,1
59741,1
59801,12
59840,1
59860,4
59901,16
60002,20
60004,20
60005,42
60007,64
60008,28
60010,26
60012,1
60013,24
60014,44
60015,10
60016,82
60018,2
60020,6
60021,3
60022,3
60025,7
60026,8
60029,14
60030,11
60031,32
60033,14
60035,12
60040,4
60041,2
60042,3
60045,10
60046,9
60047,38
60048,5
60050,14
60051,1
60053,11
60056,27
60060,10
60061,17
60062,16
60064,2
60067,10
60068,47
60069,9
60070,1
60071,16
60073,25
60074,50
60076,111
60077,4
60081,2
60083,1
60084,18
60085,34
60089,56
60090,23
60091,1
60093,10
60098,13
60099,3
60101,14
60102,50
60103,31
60104,41
60106,2
60107,40
60108,32
60110,3
60115,18
60118,2
60120,14
60123,56
60124,2
60126,32
60130,17
60131,5
60133,19
60134,2
60135,1
60136,2
60137,23
60139,43
60142,8
60143,11
60148,57
60153,4
60154,24
60155,2
60156,5
60157,4
60160,26
60162,7
60163,3
60164,19
60165,3
60169,23
60171,27
60172,33
60173,28
60174,14
60175,2
60176,12
60177,2
60178,3
60181,54
60184,6
60185,20
60187,8
60188,31
60189,7
60190,6
60191,3
60192,1
60193,12
60194,165
60201,53
60202,73
60203,1
60301,1
60302,26
60304,5
60305,5
60401,3
60402,29
60403,3
60404,2
60406,17
60408,1
60409,17
60410,15
60411,25
60415,3
60419,7
60420,2
60422,4
60423,47
60425,3
60426,1
60428,1
60429,9
60430,35
60431,1
60432,9
60433,110
60435,30
60436,14
60437,1
60438,22
60439,2
60440,29
60441,10
60442,2
60443,7
60445,9
60446,82
60448,10
60449,1
60450,28
60451,9
60452,12
60453,77
60457,11
60458,31
60459,16
60461,30
60462,68
60463,18
60464,1
60465,7
60466,12
60467,24
60468,1
60473,7
60475,10
60477,76
60478,5
60481,3
60482,3
60490,6
60491,1
60501,5
60502,21
60503,9
60504,12
60505,69
60506,14
60510,10
60513,12
60514,6
60515,32
60516,13
60517,20
60518,1
60521,121
60523,19
60525,34
60526,7
60527,11
60532,11
60534,18
60538,4
60539,3
60540,105
60542,2
60543,16
60544,58
60546,2
60548,6
60551,1
60554,1
60555,10
60557,1
60558,1
60559,21
60560,17
60561,15
60563,32
60564,21
60565,6
60585,7
60586,19
60601,40
60602,44
60603,60
60604,30
60605,139
60606,55
60607,70
60608,2886
60609,19
60610,110
60611,210
60612,185
60613,78
60614,271
60615,47
60616,83
60617,11
60618,58
60619,18
60620,59
60621,7
60622,125
60623,4
60625,139
60626,47
60628,2
60629,40
60630,37
60631,50
60632,50
60634,70
60636,10
60637,9
60638,29
60639,13
60640,134
60641,21
60642,70
60643,17
60644,6
60645,32
60646,22
60647,67
60649,38
60651,3
60652,25
60653,7
60654,103
60655,12
60656,27
60657,142
60659,20
60660,36
60661,34
60706,28
60707,19
60712,4
60714,36
60803,5
60804,22
60805,4
60827,1
60901,9
60914,6
60915,13
60927,2
60933,1
60950,6
60951,3
60954,1
60966,1
61006,6
61010,1
61021,8
61032,6
61054,2
61068,8
61080,4
61103,9
61104,31
61107,2
61109,3
61111,1
61112,10
61114,1
61115,6
61201,2
61231,8
61239,1
61240,7
61244,1
61254,25
61259,1
61265,20
61282,1
61301,1
61325,2
61350,24
61354,2
61356,14
61364,3
61370,3
61377,2
61401,15
61422,1
61455,5
61520,2
61550,42
61554,8
61560,1
61568,1
61602,3
61605,8
61606,23
61614,3
61625,3
61701,36
61704,18
61727,2
61738,2
61754,4
61761,3
61801,13
61802,7
61820,25
61821,4
61832,6
61847,1
61864,1
61911,1
61920,19
61928,2
61938,10
62002,14
62010,34
62014,1
62024,1
62025,35
62033,2
62034,1
62040,3
62052,1
62056,7
62060,11
62062,5
62087,3
62090,9
62095,8
62097,3
62205,10
62206,6
62208,1
62216,2
62220,11
62221,6
62223,10
62225,1
62226,61
62232,1
62234,42
62236,19
62237,2
62240,3
62243,1
62244,2
62246,1
62258,2
62261,1
62269,14
62271,1
62278,2
62286,4
62293,5
62294,8
62298,7
62301,4
62401,5
62426,1
62443,3
62448,1
62450,2
62454,12
62460,3
62501,2
62523,39
62526,3
62557,1
62565,3
62626,1
62650,2
62666,3
62701,18
62703,2
62704,4
62801,1
62812,6
62821,8
62839,9
62859,3
62864,15
62894,1
62901,2
62930,1
62946,1
62959,13
62960,2
62979,1
63010,9
63011,7
63017,33
63019,6
63020,2
63026,2
63028,3
63031,31
63033,24
63038,3
63040,5
63042,8
63043,34
63044,13
63045,21
63048,2
63049,6
63050,1
63051,9
63052,3
63069,1
63077,1
63080,1
63090,10
63101,28
63103,6
63105,66
63106,779
63108,9
63109,15
63110,19
63112,13
63114,1
63116,4
63118,27
63119,1
63121,9
63122,7
63123,1
63124,3
63125,7
63126,2
63127,10
63128,15
63129,29
63130,4
63131,54
63132,18
63135,17
63136,8
63138,2
63139,5
63140,1
63141,88
63144,13
63146,43
63147,2
63303,24
63304,2
63353,2
63366,24
63367,6
63368,26
63369,1
63376,34
63379,16
63383,1
63385,30
63386,15
63389,1
63601,1
63627,1
63628,1
63630,8
63637,1
63640,16
63660,1
63703,11
63755,3
63775,3
63830,1
63841,1
63845,2
63851,1
63863,3
63901,4
64011,2
64012,2
64014,8
64015,1
64020,1
64030,4
64036,6
64040,1
64050,17
64052,2
64055,4
64063,4
64068,11
64080,2
64081,9
64083,1
64093,4
64096,5
64106,62
64108,3
64111,1
64112,1
64114,1
64119,1
64124,3
64127,5
64128,2
64129,2
64131,4
64152,4
64154,1
64192,1
64491,7
64501,1
64507,1
64601,8
64628,1
64633,2
64640,1
64671,2
64673,1
64701,5
64722,1
64724,1
64734,1
64735,1
64742,5
64744,3
64772,1
64801,18
64836,1
65043,13
65047,2
65049,6
65101,5
65109,1
65201,5
65215,23
65231,1
65233,2
65265,3
65270,1
65301,4
65305,1
65340,6
65360,1
65401,7
65473,2
65584,3
65611,1
65613,2
65616,8
65619,3
65622,2
65658,4
65705,3
65708,1
65711,1
65714,2
65721,1
65738,1
65772,1
65775,1
65802,1
65806,122
65807,3
65809,11
66012,2
66013,1
66018,1
66027,4
66043,1
66045,18
66047,1
66048,4
66049,1
66061,9
66067,1
66101,3
66102,6
66103,2
66106,1
66109,3
66203,4
66204,15
66206,2
66209,4
66210,12
66212,2
66213,2
66215,1
66217,4
66223,1
66441,7
66502,1
66503,2
66506,6
66514,1
66604,1
66612,42
66739,1
66749,1
66762,4
66801,2
67002,4
67010,1
67037,8
67068,6
67117,1
67118,1
67123,2113
67152,1
67156,1
67202,74
67212,2
67217,1
67220,4
67223,1
67337,2
67340,4
67410,5
67460,8
67481,1
67505,7
67530,1
67544,1
67801,2
67846,3
67864,2
67871,4
68005,6
68025,1
68046,1
68048,2
68069,2
68104,6
68105,1
68114,10
68118,1
68124,3
68130,1
68131,1
68132,60
68135,1
68137,3
68138,1
68305,2
68310,2
68419,1
68467,1
68503,29
68506,3
68510,2
68521,1
68701,2
68752,1
68763,1
68776,2
68801,5
68822,1
68850,1
68901,1
68970,7
69101,3
69361,7
70001,53
70003,4
70005,4
70043,2
70047,28
70052,1
70053,5
70056,4
70062,16
70065,13
70068,1
70084,8
70112,96
70115,16
70116,9
70118,1
70123,1
70124,2
70125,3
70128,1
70130,1
70301,11
70342,2
70359,1
70360,5
70364,6
70402,2
70403,1
70426,1
70427,19
70433,3
70435,4
70438,1
70448,1
70452,1
70454,3
70458,10
70501,26
70506,3
70510,1
70514,12
70517,2
70525,1
70526,2
70535,2
70538,5
70548,2
70552,2
70560,12
70563,12
70570,7
70582,21
70586,2
70601,14
70605,2
70634,1
70640,1
70669,1
70706,2
70711,1
70725,23
70726,1
70737,18
70743,1
70760,1
70764,2
70769,15
70774,4
70775,3
70776,10
70778,12
70780,1
70789,1
70791,7
70802,39
70803,12
70806,10
70807,2
70815,1
70819,5
71001,1
71040,1
71052,1
71055,8
71101,54
71103,6
71106,4
71107,2
71108,4
71110,3
71111,10
71201,49
71203,2
71209,1
71220,5
71232,3
71233,1
71270,1
71272,5
71291,2
71292,9
71301,36
71303,3
71331,24
71346,1
71350,1
71446,1
71457,7
71459,1
71461,3
71601,1
71602,3
71603,1
71639,2
71653,4
71655,2
71730,9
71744,3
71801,1
71861,1
71909,8
71913,9
71923,1
71937,8
71960,1
72002,4
72007,12
72015,5
72019,4
72022,6
72035,8
72042,1
72058,1
72069,1
72076,1
72099,5
72102,3
72104,1
72110,2
72112,1
72113,3
72114,7
72116,3
72143,23
72160,1
72201,22
72204,5
72205,5
72207,3
72211,2
72212,1
72301,4
72315,3
72330,1
72364,1
72396,2
72416,1
72450,1
72454,14
72467,7
72501,2
72601,2
72653,1
72701,19
72703,4
72712,9
72715,4
72732,2
72756,1
72758,6
72761,12
72762,6
72764,16
72801,1
72830,1
72845,1
72855,2
72901,3
72903,3
72923,5
72932,10
72933,1
72956,1
72958,1
73003,9
73013,3
73018,2
73020,2
73047,1
73049,1
73064,7
73071,21
73072,1
73096,13
73098,1
73099,6
73102,95
73106,2
73107,1
73109,3
73110,1
73112,4
73114,1
73115,1
73117,1
73120,2
73130,4
73132,1
73139,4
73149,2
73162,3
73401,1
73450,1
73503,7
73505,7
73521,1
73538,1
73541,1
73703,1
73705,14
73717,1
73801,3
73848,1
73942,1
73951,1
74003,1
74008,2
74011,2
74012,2
74015,3
74016,1
74021,2
74035,1
74055,3
74066,10
74070,1
74078,13
74081,1
74103,105
74104,3
74105,2
74114,9
74120,2
74129,1
74130,1
74133,18
74136,2
74145,1
74344,1
74361,4
74401,23
74429,1
74447,12
74464,12
74554,3
74601,1
74650,1
74728,2
74801,1
74864,1
74868,1
74872,2
74875,1
74878,16
74881,2
74960,1
75001,42
75002,24
75006,140
75007,52
75009,8
75010,16
75013,108
75019,35
75020,5
75022,27
75023,9
75024,23
75025,4
75028,32
75032,11
75034,133
75035,47
75038,10
75039,38
75040,110
75041,14
75042,11
75043,27
75044,35
75048,9
75050,11
75051,44
75052,33
75054,21
75056,47
75057,42
75060,142
75061,14
75062,38
75063,74
75067,24
75068,50
75069,63
75070,21
75071,13
75074,236
75075,22
75077,19
75078,3
75080,7
75081,134
75082,19
75087,36
75088,20
75089,1
75090,2
75093,72
75094,31
75098,24
75104,26
75110,11
75115,35
75116,10
75117,10
75119,9
75124,16
75126,45
75134,12
75135,4
75137,3
75142,15
75143,2
75146,18
75147,2
75149,135
75150,17
75154,21
75155,1
75156,8
75159,1
75160,1
75165,49
75166,11
75172,1
75180,2
75181,1
75189,5
75201,28
75202,47
75203,3
75204,36
75205,25
75206,49
75207,2
75208,36
75209,1
75211,20
75214,20
75216,2
75218,31
75219,73
75220,4
75223,3
75224,12
75225,25
75226,1
75227,11
75228,23
75229,11
75230,25
75231,56
75232,3
75234,48
75235,25
75236,6
75237,1
75238,10
75240,28
75241,19
75243,33
75244,5
75246,1919
75248,24
75249,1
75251,7
75252,10
75253,7
75254,22
75287,90
75401,27
75402,1
75442,7
75454,13
75457,1
75460,9
75470,1
75474,19
75482,3
75487,1
75494,1
75501,1
75551,1
75569,27
75601,27
75656,4
75670,4
75672,1
75686,1
75701,1
75702,47
75752,28
75763,1
75771,2
75801,4
75831,1
75835,1
75840,1
75844,2
75849,1
75850,1
75851,2
75904,7
75929,1
75941,6
75951,2
75962,4
75969,1
76006,5
76008,8
76010,291
76011,7
76012,37
76013,2
76014,2
76015,12
76016,2
76017,8
76018,5
76020,7
76021,9
76022,41
76028,44
76031,13
76033,6
76034,21
76036,2
76039,33
76040,11
76048,7
76051,67
76052,3
76053,43
76054,1
76058,5
76063,82
76065,25
76067,1
76077,1
76082,6
76084,4
76086,19
76092,25
76102,67
76104,479
76105,2
76106,1
76107,2
76109,44
76110,4
76111,1
76112,17
76115,8
76116,36
76117,2
76119,1
76120,12
76123,20
76127,13
76131,14
76132,17
76133,3
76134,2
76137,16
76140,7
76148,12
76155,15
76164,1
76180,37
76182,8
76201,110
76205,12
76209,2
76210,23
76226,2
76227,5
76234,8
76240,3
76244,24
76247,8
76248,22
76258,3
76262,5
76266,1
76273,9
76301,23
76308,2
76364,1
76402,1
76450,2
76453,1
76462,2
76464,1
76475,1
76504,17
76513,9
76531,1
76537,3
76539,7
76541,48
76544,8
76548,6
76549,4
76550,1
76574,7
76640,1
76643,1
76645,1
76701,27
76706,9
76710,6
76712,1
76801,10
76841,4
76877,1
76901,4
76903,8
76904,3
77002,3749
77003,1
77004,43
77005,22
77006,25
77007,159
77008,33
77009,5
77013,5
77014,13
77015,47
77016,3
77017,5
77018,16
77019,15
77020,8
77021,24
77022,1
77023,17
77024,69
77025,19
77026,5
77027,25
77028,1
77029,1
77030,114
77031,5
77032,10
77033,3
77034,18
77035,17
77036,9
77037,4
77038,5
77039,13
77040,63
77041,17
77042,39
77043,57
77046,6
77047,13
77049,11
77051,1
77053,16
77054,36
77055,32
77056,151
77057,44
77058,17
77059,10
77060,10
77061,11
77062,61
77063,29
77064,27
77065,29
77066,55
77067,16
77068,9
77069,27
77070,126
77071,3
77072,20
77073,23
77074,60
77075,12
77076,7
77077,74
77078,1
77079,102
77080,42
77081,5
77082,79
77083,15
77084,157
77085,10
77086,4
77087,35
77088,37
77089,22
77090,25
77091,6
77092,9
77093,7
77094,16
77095,71
77096,18
77098,21
77099,26
77301,90
77303,1
77304,3
77316,10
77318,1
77320,1
77327,5
77328,25
77336,4
77338,142
77339,23
77340,12
77342,9
77345,33
77346,12
77351,6
77354,9
77355,2
77356,2
77365,22
77367,1
77372,4
77373,61
77374,7
77375,98
77377,22
77379,182
77380,77
77381,155
77382,14
77384,5
77385,1
77386,11
77388,9
77389,3
77396,6
77401,30
77406,15
77407,22
77429,169
77433,44
77435,10
77441,8
77444,2
77447,7
77449,204
77450,91
77456,1
77469,10
77471,12
77474,1
77476,3
77477,25
77478,240
77479,34
77480,7
77481,12
77484,1
77488,1
77489,47
77493,23
77494,280
77498,40
77502,61
77503,37
77504,5
77505,15
77506,2
77510,6
77511,9
77514,1
77515,10
77520,86
77521,13
77530,9
77531,15
77532,5
77535,14
77536,25
77539,23
77545,1
77546,27
77550,10
77551,1
77554,1
77565,1
77566,1
77568,10
77571,3
77573,45
77575,3
77581,76
77583,4
77584,45
77586,6
77587,7
77590,4
77591,3
77597,1
77598,22
77614,7
77627,12
77640,8
77650,2
77651,3
77656,1
77659,3
77701,37
77705,2
77707,4
77801,2
77803,3
77808,1
77833,1
77840,40
77859,5
77901,6
77987,3
78006,5
78009,4
78013,2
78015,5
78016,6
78023,1
78028,11
78040,28
78041,2
78052,10
78064,4
78076,3
78108,23
78109,11
78114,22
78118,1
78121,2
78130,52
78132,3
78133,5
78148,24
78152,1
78154,77
78155,17
78159,1
78160,9
78163,8
78201,76
78202,7
78203,1
78204,2
78205,26
78207,19
78208,15
78209,21
78210,11
78211,9
78212,2
78213,4
78214,6
78216,1976
78217,15
78218,3
78219,11
78220,4
78221,7
78222,11
78223,57
78225,6
78227,23
78228,10
78229,68
78230,23
78231,5
78232,28
78233,37
78234,5
78235,24
78237,1
78238,14
78239,4
78240,31
78242,8
78243,2
78244,16
78245,23
78247,20
78248,3
78249,72
78250,49
78251,41
78252,1
78253,11
78254,8
78255,4
78256,3
78258,84
78259,28
78260,25
78261,5
78264,29
78332,2
78336,1
78362,1
78363,1
78380,1
78401,65
78410,4
78411,1
78412,6
78413,1
78414,1
78416,1
78418,2
78501,27
78516,1
78520,4
78521,2
78537,10
78539,5
78548,1
78550,1
78552,22
78557,1
78558,4
78570,2
78572,6
78578,2
78585,1
78586,1
78589,1
78596,7
78602,13
78606,17
78610,4
78613,83
78616,1
78617,1
78619,1
78620,9
78621,4
78624,11
78626,25
78633,2
78634,7
78636,8
78639,3
78640,48
78641,19
78642,10
78644,3
78645,6
78653,14
78654,9
78656,1
78660,58
78664,63
78665,25
78666,37
78669,5
78681,9
78701,1407
78702,10
78703,36
78704,41
78705,14
78712,6
78717,19
78724,3
78725,3
78726,13
78727,15
78728,3
78729,40
78730,21
78731,15
78732,9
78734,13
78735,5
78736,9
78737,6
78738,26
78739,1
78741,16
78744,32
78745,184
78746,21
78748,37
78749,18
78750,14
78751,40
78752,8
78753,4
78754,1
78756,25
78757,10
78758,67
78759,41
78837,1
78838,2
78843,19
78852,8
78870,2
78942,2
78957,4
78962,1
79007,1
79022,1
79027,1
79029,1
79053,1
79065,3
79072,3
79101,30
79201,1
79252,1
79316,2
79339,1
79347,4
79364,1
79406,3
79410,1
79411,112
79412,1
79424,2
79556,3
79567,24
79601,2
79605,5
79699,34
79701,20
79705,8
79714,1
79719,1
79720,1
79731,1
79733,1
79752,1
79756,1
79761,10
79764,3
79831,1
79835,1
79849,1
79901,131
79902,12
79903,4
79904,7
79906,2
79907,2
79912,7
79916,2
79924,2
79927,4
79932,15
79934,1
79935,1
80002,85
80003,1
80004,15
80005,1
80007,1
80010,5
80011,4
80012,47
80013,4
80014,5
80015,33
80016,16
80017,22
80019,2
80020,56
80021,10
80022,10
80026,17
80027,9
80030,20
80031,14
80033,13
80045,70
80104,19
80108,1
80109,20
80110,7
80111,16
80112,45
80113,47
80118,1
80120,68
80121,11
80122,8
80123,8
80124,30
80126,28
80127,16
80128,16
80129,22
80132,6
80134,45
80138,4
80202,14
80203,1152
80204,11
80205,11
80206,48
80209,39
80210,46
80211,30
80212,4
80214,2
80215,11
80216,7
80218,19
80219,1
80220,9
80221,9
80222,1
80223,24
80224,9
80226,71
80227,13
80228,22
80229,78
80230,2
80231,10
80232,6
80233,6
80234,13
80237,16
80238,1
80239,18
80241,1
80246,10
80247,7
80249,2
80260,6
80301,20
80302,8
80304,22
80305,4
80310,78
80401,37
80403,3
80424,11
80427,6
80433,2
80439,1
80444,19
80457,3
80465,7
80477,2
80481,1
80497,4
80501,29
80513,12
80516,8
80517,1
80520,1
80521,44
80525,5
80526,5
80537,5
80538,9
80543,2
80550,6
80601,16
80620,2
80621,1
80631,13
80634,5
80640,7
80643,7
80705,3
80751,3
80759,1
80817,3
80819,4
80903,204
80905,1
80906,4
80907,2
80908,2
80909,17
80910,5
80911,1
80913,4
80915,69
80916,1
80918,4
80920,7
80921,1
80922,1
80923,1
81003,13
81082,7
81089,1
81092,1
81101,13
81125,1
81212,1
81303,5
81331,1
81401,2
81416,3
81501,19
81503,1
81520,8
81611,2
81620,1
81638,1
81652,4
81657,2
82005,7
82007,1
82070,1
82072,4
82440,3
82601,3
82604,1
82633,4
82644,3
82929,1
82943,2
83014,7
83114,1
83209,1
83217,1
83301,1
83328,1
83333,2
83336,1
83344,1
83350,1
83352,1
83401,1
83404,23
83460,1
83501,1
83605,1
83617,1
83619,8
83642,4
83648,1
83686,2
83706,24
83815,3
83823,1
83844,4
83852,1
84004,1
84010,3
84015,1
84020,4
84025,2
84032,1
84037,6
84040,1
84041,10
84042,5
84043,14
84044,2
84045,1
84054,2
84057,4
84060,10
84065,18
84070,3
84073,3
84074,9
84075,1
84081,6
84084,6
84088,9
84092,10
84093,321
84094,14
84095,10
84096,4
84097,7
84102,15
84103,5
84106,8
84108,13
84111,112
84115,24
84116,2
84117,8
84118,12
84123,7
84124,1
84307,1
84309,3
84321,28
84341,5
84401,17
84405,4
84414,1
84501,1
84528,6
84532,2
84601,22
84606,11
84647,1
84663,1
84721,1
84790,21
85003,1835
85004,5
85006,4
85007,1
85008,13
85012,7
85013,128
85014,5
85015,5
85016,28
85017,8
85018,34
85019,2
85020,29
85021,13
85022,19
85023,5
85024,4
85027,6
85028,12
85029,15
85031,5
85032,26
85033,26
85034,1
85035,2
85040,14
85041,19
85042,23
85043,4
85044,37
85048,31
85050,55
85051,19
85053,6
85054,6
85083,5
85085,2
85086,20
85087,9
85119,2
85120,41
85121,4
85122,26
85123,4
85128,5
85131,1
85132,1
85138,33
85142,45
85143,12
85201,324
85202,16
85203,13
85204,12
85205,44
85206,35
85207,4
85208,11
85209,1
85210,7
85212,2
85213,28
85215,1
85224,19
85225,165
85226,1
85233,120
85234,30
85248,20
85249,17
85250,28
85251,298
85253,12
85254,67
85255,23
85257,19
85258,36
85259,21
85260,65
85262,16
85266,2
85268,5
85281,206
85282,46
85283,22
85284,12
85286,30
85295,13
85296,30
85297,10
85298,4
85301,87
85302,9
85303,1
85304,4
85306,13
85307,2
85308,11
85309,6
85310,2
85323,79
85326,17
85334,3
85335,60
85338,14
85339,2
85342,1
85345,51
85346,1
85351,19
85353,13
85354,3
85355,2
85363,17
85364,13
85367,1
85373,6
85374,10
85375,25
85377,5
85379,17
85381,29
85382,30
85383,23
85387,2
85388,4
85392,16
85395,16
85396,8
85541,8
85542,1
85554,18
85614,2
85615,1
85619,1
85622,1
85626,2
85629,16
85635,3
85640,1
85641,3
85650,6
85653,1
85701,3
85704,4
85705,2
85711,1
85712,3
85713,1
85714,2
85716,220
85719,30
85730,2
85737,10
85739,2
85741,2
85742,8
85743,6
85745,1
85748,1
85749,1
85750,1
85755,1
85756,2
85757,1
85901,4
85929,2
85937,1
86011,16
86052,1
86313,34
86314,15
86322,9
86323,3
86326,2
86332,1
86351,3
86403,10
86404,8
86413,8
86426,1
86442,36
86503,2
86515,1
87004,1
87015,15
87023,3
87035,1
87042,7
87043,1
87052,4
87102,152
87105,1
87106,10
87107,1
87109,13
87110,19
87111,3
87112,2
87113,1
87116,1
87120,6
87144,16
87301,6
87375,1
87401,15
87417,1
87505,188
87529,3
87532,2
87535,1
87724,13
88001,26
88022,2
88032,3
88103,2
88113,1
88130,1
88201,1
88220,3
88230,2
88242,5
88260,1
88301,1
89002,1
89005,3
89011,5
89012,237
89014,32
89015,25
89018,6
89027,15
89030,41
89031,13
89032,3
89044,1
89045,2
89048,14
89052,22
89060,1
89074,45
89081,13
89084,3
89085,20
89086,10
89101,14
89102,125
89103,27
89104,4
89106,7
89107,20
89108,13
89109,2312
89110,12
89113,20
89115,25
89117,37
89118,10
89119,34
89120,10
89121,30
89122,4
89123,21
89128,25
89129,7
89130,10
89131,6
89134,77
89135,2
89139,41
89141,4
89142,11
89143,14
89144,9
89145,5
89146,14
89147,21
89148,17
89149,7
89156,2
89166,6
89169,1
89178,12
89183,12
89191,12
89408,28
89431,11
89433,7
89434,24
89436,1
89449,14
89460,1
89501,105
89506,1
89511,9
89512,4
89701,32
89704,1
89706,1
90001,3
90002,2
90003,5
90004,16
90005,4
90006,82
90007,10
90008,2
90012,65
90013,1859
90014,5
90015,41
90016,6
90017,28
90018,3
90019,40
90020,3
90022,7
90023,2
90024,36
90025,53
90026,67
90027,23
90028,14
90029,19
90031,21
90032,10
90033,28
90034,70
90035,36
90036,64
90037,1
90038,3
90039,66
90040,2
90041,28
90042,17
90043,1
90044,3
90045,8
90046,50
90047,16
90048,37
90049,35
90056,3
90057,2
90059,2
90061,1
90062,3
90063,4
90064,16
90065,12
90066,43
90067,20
90068,20
90069,43
90073,2
90077,4
90089,2
90094,14
90095,15
90201,5
90210,78
90211,24
90212,82
90221,24
90230,19
90232,61
90240,16
90241,65
90242,1
90245,31
90247,37
90248,1
90249,2
90250,53
90254,40
90255,7
90260,28
90262,16
90263,1
90265,3
90266,28
90272,7
90274,5
90275,1
90277,4
90278,6
90280,11
90290,1
90291,40
90292,57
90293,7
90301,45
90302,1
90303,4
90305,1
90401,245
90402,1
90403,23
90404,46
90405,23
90501,20
90502,48
90503,133
90504,9
90505,29
90602,36
90604,31
90605,6
90606,3
90620,5
90621,2
90630,8
90631,24
90638,3
90640,10
90650,34
90660,12
90670,1
90680,16
90701,2
90703,30
90706,43
90710,4
90712,15
90713,3
90717,8
90720,8
90723,10
90731,61
90732,4
90740,2
90742,5
90743,13
90744,6
90745,11
90746,1
90755,23
90802,4
90803,1
90804,8
90805,24
90806,3
90807,14
90808,8
90813,182
90814,4
90815,9
91001,1
91006,55
91007,5
91011,7
91016,16
91020,1
91024,5
91030,35
91040,3
91046,20
91101,164
91103,6
91104,27
91105,9
91106,3
91107,6
91108,2
91201,6
91202,39
91203,2
91204,32
91205,10
91206,16
91207,2
91208,20
91210,96
91214,2
91301,18
91302,6
91303,21
91304,16
91307,5
91311,21
91316,7
91320,3
91321,44
91324,61
91325,9
91326,20
91330,13
91331,5
91335,14
91340,17
91342,24
91343,20
91344,41
91345,4
91350,13
91352,2
91354,6
91355,10
91356,36
91360,6
91361,27
91362,71
91364,15
91367,77
91381,2
91384,1
91387,3
91390,15
91401,2
91402,23
91403,42
91405,8
91406,11
91411,56
91423,21
91436,14
91502,131
91504,5
91505,5
91506,8
91601,55
91602,15
91604,24
91605,11
91606,2
91607,16
91701,10
91702,4
91706,24
91708,2
91709,39
91710,36
91711,2
91722,23
91723,31
91724,3
91730,96
91731,1
91732,25
91733,2
91737,33
91739,3
91740,10
91741,2
91744,20
91745,5
91746,1
91748,40
91750,19
91752,14
91754,2
91755,14
91761,16
91762,3
91763,24
91764,2
91765,1
91766,64
91767,24
91768,3
91770,25
91773,7
91776,43
91780,2
91784,12
91786,21
91789,7
91790,24
91801,33
91803,8
91902,4
91910,65
91911,16
91913,15
91914,20
91915,9
91932,1
91942,33
91945,1
91950,19
91977,3
91978,2
92007,11
92008,20
92009,4
92010,11
92011,32
92014,7
92019,4
92020,32
92021,3
92024,13
92025,66
92026,2
92027,12
92028,20
92029,4
92037,30
92040,1
92054,49
92055,3
92056,8
92057,27
92059,1
92060,2
92064,18
92065,9
92067,7
92069,44
92071,9
92075,7
92078,10
92081,4
92082,4
92083,41
92084,2
92101,44
92102,3
92103,13
92104,7
92105,5
92106,1
92107,12
92108,2
92109,20
92110,11
92111,13
92113,2
92114,1
92115,9
92116,10
92117,8
92119,6
92120,3
92121,51
92122,12
92123,47
92124,6
92126,15
92127,6
92128,14
92130,21
92131,20
92134,742
92135,7
92147,1
92154,4
92173,11
92201,15
92203,2
92210,2
92220,2
92223,14
92231,2
92234,7
92236,3
92240,23
92242,3
92243,11
92253,17
92260,17
92262,40
92270,10
92278,2
92281,2
92284,3
92307,2
92308,10
92309,1
92311,20
92313,6
92315,3
92320,2
92324,1
92333,1
92335,94
92336,2
92337,7
92344,2
92345,7
92346,9
92347,5
92354,38
92358,7
92365,4
92373,3
92374,38
92376,7
92377,1
92382,1
92386,4
92392,1
92394,6
92395,64
92397,2
92399,7
92401,56
92404,3
92405,27
92407,12
92408,4
92410,7
92411,3
92501,3
92503,8
92504,12
92505,7
92506,249
92507,17
92508,1
92509,12
92532,10
92543,3
92544,1
92545,25
92548,4
92551,10
92553,44
92555,1
92557,37
92563,32
